"Unit ID","Subnational unit (province, state)","Latitude","Longitude","Status","Status year","Production/reserves","Fuel description","Data year","Quantity (converted)","Units (converted)"
"OG0016209","Federal offshore",27.55033333,-92.43233333,"operating",2023,"production","gas","2022.0",386.5959224,"million m³/y"
"OG0016312","Louisiana",29.65963699,-90.45850621,"operating",2024,"production","gas","2023.0",35.64471188,"million m³/y"
"OG0016344","West Virginia",40.24546723,-80.57183449,"operating",2023,"production","gas","2021.0",2414.540903,"million m³/y"
"OG0016364","Federal offshore",28.859,-88.958,"operating",2023,"production","gas","2020.0",27.04451366,"million m³/y"
"OG0016365","Federal offshore",29.06525,-88.06925,"operating",2023,"production","gas","2020.0",56.79320402,"million m³/y"
"OG0016378","Louisiana",32.51383995,-93.14340459,"operating",2020,"production","gas","2020.0",120.3170891,"million m³/y"
"OG0016423","Louisiana",29.39346926,-90.29592936,"operating",2024,"production","gas","2022.0",42.69134929,"million m³/y"
"OG0016400","Louisiana",31.94544373,-93.44367523,"operating",2024,"production","gas","2020.0",253.6410874,"million m³/y"
"OG0016422","Louisiana",29.41959546,-91.47195564,"operating",2024,"production","gas","2023.0",185.8059748,"million m³/y"
"OG0016427","Louisiana",29.80922183,-91.80156296,"operating",2024,"production","gas","2020.0",6.530369531,"million m³/y"
"OG0016430","Louisiana",29.60421631,-91.52960632,"operating",2024,"production","gas","2022.0",8.94818066,"million m³/y"
"OG0016434","Louisiana",29.38341894,-91.48910631,"operating",2024,"production","gas","2020.0",5.325725612,"million m³/y"
"OG0016447","Louisiana",32.60876648,-92.74333507,"operating",2024,"production","gas","2023.0",691.2156591,"million m³/y"
"OG0016448","Louisiana",32.58047691,-92.68404841,"operating",2024,"production","gas","2020.0",129.9545236,"million m³/y"
"OG0016481","West Virginia",39.54356884,-80.65784741,"operating",2023,"production","gas","2023.0",1297.238001,"million m³/y"
"OG0016496","West Virginia",39.75347505,-80.7782858,"operating",2021,"production","gas","2021.0",7095.899486,"million m³/y"
"OG0016559","Colorado",40.05272512,-104.6046814,"operating",2024,"production","gas","2024.0",510.5908821,"million m³/y"
"OG0016573","Louisiana",32.11569273,-93.38874586,"operating",2020,"production","gas","2020.0",1497.514795,"million m³/y"
"OG0016581","Louisiana",32.03026378,-93.25656873,"operating",2020,"production","gas","2020.0",348.0856577,"million m³/y"
"OG0016594","Federal offshore",28.058,-91.0675,"operating",2023,"production","gas","2023.0",72.25935155,"million m³/y"
"OG0016595","Federal offshore",28.152,-89.56,"operating",2023,"production","gas","2020.0",44.53351267,"million m³/y"
"OG0016611","Federal offshore",28.1518,-89.9544,"operating",2023,"production","gas","2023.0",125.9281892,"million m³/y"
"OG0016613","Federal offshore",28.687,-90.313,"operating",2023,"production","gas","2022.0",226.6237293,"million m³/y"
"OG0016614","Federal offshore",28.075,-90.538,"operating",2023,"production","gas","2020.0",83.48121195,"million m³/y"
"OG0016691","Louisiana",29.5386345,-90.85853993,"operating",2024,"production","gas","2022.0",6.720203879,"million m³/y"
"OG0016720","Colorado",39.89530304,-108.2429562,"operating",2020,"production","gas","2020.0",432.1848506,"million m³/y"
"OG0016833","Louisiana",32.29678487,-93.03373775,"operating",2024,"production","gas","2020.0",54.93512672,"million m³/y"
"OG0016829","West Virginia",39.4715215,-80.31845624,"operating",2023,"production","gas","2020.0",627.2306385,"million m³/y"
"OG0016832","Louisiana",32.80598146,-93.37178136,"operating",2024,"production","gas","2022.0",202.5832932,"million m³/y"
"OG0016834","Louisiana",32.87079789,-93.50596493,"operating",2024,"production","gas","2023.0",27.54772759,"million m³/y"
"OG0016866","Wyoming",43.02086708,-105.3861258,"operating",2020,"production","gas","2020.0",35.81849073,"million m³/y"
"OG0016869","Wyoming",42.936228,-104.8716,"operating",2020,"production","gas","2020.0",4.660059465,"million m³/y"
"OG0016872","Wyoming",43.81298618,-105.6487197,"operating",2020,"production","gas","2020.0",84.98295342,"million m³/y"
"OG0016882","Wyoming",44.11952981,-106.062312,"operating",2020,"production","gas","2020.0",1961.732069,"million m³/y"
"OG0016886","Wyoming",44.06300224,-108.8078023,"operating",2020,"production","gas","2022.0",4.668271273,"million m³/y"
"OG0016888","Wyoming",44.00061682,-105.9747881,"operating",2020,"production","gas","2020.0",140.19714,"million m³/y"
"OG0016891","Wyoming",43.32541429,-105.7470643,"operating",2020,"production","gas","2020.0",26.58989098,"million m³/y"
"OG0016906","Wyoming",43.24006542,-105.3223485,"operating",2020,"production","gas","2020.0",371.0103072,"million m³/y"
"OG0016909","Wyoming",43.52959268,-105.5177163,"operating",2022,"production","gas","2020.0",137.1273963,"million m³/y"
"OG0016911","Wyoming",42.31591092,-110.2535428,"operating",2022,"production","gas","2020.0",65.33801501,"million m³/y"
"OG0016913","Wyoming",44.05616566,-105.9517466,"operating",2020,"production","gas","2020.0",59.28936712,"million m³/y"
"OG0016917","Wyoming",41.12666581,-104.610594,"operating",2020,"production","gas","2020.0",190.3322384,"million m³/y"
"OG0016971","Wyoming",43.43434391,-105.9577343,"operating",2020,"production","gas","2022.0",40.3074331,"million m³/y"
"OG0016973","Wyoming",43.35459364,-105.9039373,"operating",2020,"production","gas","2020.0",59.38383123,"million m³/y"
"OG0016977","Wyoming",43.75709929,-105.4135557,"operating",2020,"production","gas","2020.0",55.07147105,"million m³/y"
"OG0016981","Wyoming",41.2343919,-104.6940014,"operating",2020,"production","gas","2020.0",17.64111567,"million m³/y"
"OG0016985","Wyoming",41.59433478,-107.6751548,"operating",2020,"production","gas","2020.0",26.60985417,"million m³/y"
"OG0016989","Wyoming",41.67318667,-107.9481098,"operating",2020,"production","gas","2020.0",35.56347161,"million m³/y"
"OG0016993","Wyoming",42.986025,-105.9708744,"operating",2020,"production","gas","2020.0",8.381650857,"million m³/y"
"OG0016997","Wyoming",44.14275571,-105.4965557,"operating",2020,"production","gas","2020.0",6.662777856,"million m³/y"
"OG0017003","Wyoming",43.7889625,-105.33104,"operating",2020,"production","gas","2020.0",9.626447685,"million m³/y"
"OG0017009","Wyoming",41.66230268,-107.8415723,"operating",2020,"production","gas","2020.0",221.3351267,"million m³/y"
"OG0017013","Wyoming",41.53795264,-107.8593383,"operating",2020,"production","gas","2020.0",111.0169899,"million m³/y"
"OG0017018","Wyoming",41.49716443,-107.9887317,"operating",2020,"production","gas","2020.0",150.623616,"million m³/y"
"OG0017023","Wyoming",41.11113848,-108.6569382,"operating",2020,"production","gas","2022.0",441.0074756,"million m³/y"
"OG0017026","Wyoming",43.36938184,-105.7206358,"operating",2020,"production","gas","2020.0",14.81163811,"million m³/y"
"OG0017614","Colorado",NA,NA,"operating",2024,"production","gas","2022.0",378.8906697,"million m³/y"
"OG0017633","Louisiana",32.16528458,-93.91469828,"operating",2024,"production","gas","2023.0",2582.568767,"million m³/y"
"OG0017637","Louisiana",31.98,-93.7,"operating",2024,"production","gas","2023.0",984.1390061,"million m³/y"
"OG0017641","Louisiana",31.82385603,-93.5725128,"operating",2024,"production","gas","2022.0",904.3740337,"million m³/y"
"OG0017645","Louisiana",32.47,-93.98,"operating",2024,"production","gas","2022.0",831.1469914,"million m³/y"
"OG0017649","Louisiana",31.89,-93.73,"operating",2024,"production","gas","2022.0",641.5795554,"million m³/y"
"OG0017653","Louisiana",32.17,-93.94,"operating",2024,"production","gas","2023.0",470.4926235,"million m³/y"
"OG0017731","Louisiana",31.93979354,-93.32633839,"operating",2024,"production","gas","2023.0",1330.586663,"million m³/y"
"OG0017735","Louisiana",32.26309058,-93.78236498,"operating",2024,"production","gas","2023.0",905.9365425,"million m³/y"
"OG0017739","Louisiana",31.96068912,-93.43003732,"operating",2024,"production","gas","2023.0",370.0524423,"million m³/y"
"OG0017742","Louisiana",32.02,-93.97,"operating",2024,"production","gas","2022.0",303.8951437,"million m³/y"
"OG0017746","Louisiana",32.42860454,-93.30050717,"operating",2024,"production","gas","2022.0",261.0687243,"million m³/y"
"OG0017750","Louisiana",32.35725348,-93.46932099,"operating",2024,"production","gas","2023.0",546.9332578,"million m³/y"
"OG0017754","Louisiana",31.9171054,-93.53977983,"operating",2024,"production","gas","2023.0",223.7010902,"million m³/y"
"OG0017764","Louisiana",32.006657,-93.80915022,"operating",2024,"production","gas","2023.0",309.7458304,"million m³/y"
"OG0017950","Ohio",40.16592534,-80.73346492,"operating",2021,"production","gas","2021.0",576.5213082,"million m³/y"
"OG0018900","Federal offshore",28.0855,-90.006,"operating",2023,"production","gas","2022.0",82.91117089,"million m³/y"
"OG0018902","Federal Offshore",27.924,-89.962,"operating",2023,"production","gas","2023.0",280.2431545,"million m³/y"
"OG0019182","Oklahoma",35.80925801,-98.42346929,"operating",2022,"production","gas","2022.0",12131.52502,"million m³/y"
"OG0019186","Oklahoma",35.83581459,-98.0577754,"operating",2022,"production","gas","2022.0",2660.32465,"million m³/y"
"OG0019190","Oklahoma",35.76808744,-98.34804482,"operating",2022,"production","gas","2022.0",1333.436274,"million m³/y"
"OG0019194","Oklahoma",34.74343116,-97.57505773,"operating",2022,"production","gas","2022.0",1012.342546,"million m³/y"
"OG0019198","Oklahoma",35.84763921,-97.72134295,"operating",2022,"production","gas","2022.0",882.1299731,"million m³/y"
"OG0019202","Oklahoma",35.8142002,-98.10867302,"operating",2022,"production","gas","2022.0",694.3442163,"million m³/y"
"OG0019206","Oklahoma",35.84272697,-98.39997635,"operating",2022,"production","gas","2022.0",786.7629902,"million m³/y"
"OG0019210","Oklahoma",35.60606341,-97.98080545,"operating",2022,"production","gas","2022.0",412.8990231,"million m³/y"
"OG0019214","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",793.0739346,"million m³/y"
"OG0019218","Oklahoma",34.90544534,-95.83459415,"operating",2022,"production","gas","2022.0",678.8030299,"million m³/y"
"OG0019230","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",438.4912643,"million m³/y"
"OG0019234","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",439.4976922,"million m³/y"
"OG0019238","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",433.1946765,"million m³/y"
"OG0019242","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",157.0119496,"million m³/y"
"OG0019250","Oklahoma",34.63044424,-97.59872462,"operating",2022,"production","gas","2022.0",322.8056067,"million m³/y"
"OG0019255","Oklahoma",35.80794679,-98.38184421,"operating",2022,"production","gas","2022.0",274.6945774,"million m³/y"
"OG0019259","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",328.640606,"million m³/y"
"OG0019267","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",305.5243664,"million m³/y"
"OG0019271","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",282.0730851,"million m³/y"
"OG0019275","Oklahoma",36.056079,-97.90941,"operating",2022,"production","gas","2022.0",271.4166785,"million m³/y"
"OG0019279","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",259.9140309,"million m³/y"
"OG0019283","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",255.5069234,"million m³/y"
"OG0019287","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",239.7701543,"million m³/y"
"OG0019291","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",231.1665298,"million m³/y"
"OG0019295","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",219.655727,"million m³/y"
"OG0019299","Oklahoma",35.73954091,-98.5409678,"operating",2022,"production","gas","2022.0",200.0007362,"million m³/y"
"OG0019303","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",195.2552173,"million m³/y"
"OG0019307","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",192.0715843,"million m³/y"
"OG0019311","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",173.0571712,"million m³/y"
"OG0019319","Oklahoma",NA,NA,"operating",2022,"production","gas","2022.0",170.6591817,"million m³/y"
"OG0019551","Federal offshore",27.537,-90.168,"operating",2023,"production","gas","2023.0",232.0436925,"million m³/y"
"OG0021410","Texas",31.18129654,-103.863999,"operating",2023,"production","gas","2023.0",2737.379904,"million m³/y"
"OG0021418","Texas",31.09110717,-96.36304905,"operating",2023,"production","gas","2023.0",1191.706532,"million m³/y"
"OG0021424","Texas",31.42846808,-96.22116018,"operating",2023,"production","gas","2023.0",306.3152542,"million m³/y"
"OG0021442","Texas",33.15197879,-102.9313039,"operating",2023,"production","gas","2023.0",64.23869206,"million m³/y"
"OG0021448","Texas",28.1507789,-99.54914528,"operating",2023,"production","gas","2023.0",243.7035571,"million m³/y"
"OG0021451","Texas",28.06875156,-99.82298996,"operating",2023,"production","gas","2023.0",204.1368458,"million m³/y"
"OG0021455","Texas",28.33045143,-99.71557861,"operating",2023,"production","gas","2023.0",1812.387216,"million m³/y"
"OG0021457","Texas",28.41087758,-99.61095558,"operating",2023,"production","gas","2023.0",202.9388825,"million m³/y"
"OG0021461","Texas",28.60847798,-99.14637073,"operating",2023,"production","gas","2023.0",24.92655551,"million m³/y"
"OG0021463","Texas",28.06745463,-99.81808898,"operating",2023,"production","gas","2023.0",1835.054215,"million m³/y"
"OG0021467","Texas",28.40277417,-99.91513654,"operating",2023,"production","gas","2023.0",175.5994043,"million m³/y"
"OG0021475","Texas",30.7770302,-94.33166988,"operating",2023,"production","gas","2023.0",170.3228386,"million m³/y"
"OG0021488","Texas",32.05085083,-94.35472377,"operating",2023,"production","gas","2023.0",229.0598273,"million m³/y"
"OG0021492","Texas",32.12847002,-94.34588485,"operating",2023,"production","gas","2023.0",382.2526235,"million m³/y"
"OG0021497","Texas",31.54651146,-94.27049456,"operating",2023,"production","gas","2023.0",10099.24303,"million m³/y"
