County,GEOID,Latitude,Longitude,geometry,Gas Production Quantity,Oil Production Quantity,Wind Plant Capacity,Wildfire Hazard Potential Score,Drought Risk Score
Kern County,06029,35.0644,-118.335,POINT (-118.335 35.0644),,,0.5500782076472719,,
Kern County,06029,35.0706,-118.379,POINT (-118.379 35.0706),,,0.355794779494084,,
Kern County,06029,35.0765,-118.313,POINT (-118.313 35.0765),,,0.4760520296875098,,
Kern County,06029,35.0808,-118.361,POINT (-118.361 35.0808),,,0.4869033757722646,,
Kern County,06029,35.0818,-118.304,POINT (-118.304 35.0818),,,0.3779293373900135,,
Kern County,06029,35.0976,-118.3213,POINT (-118.3213 35.0976),,,0.4405838107504948,,
Kiowa County,40149,35.1803,-98.9782,POINT (-98.9782 35.1803),,,0.6023526370577741,8.4,0.118032936038577
Washita County,40149,35.1882,-98.8868,POINT (-98.8868 35.1882),,,0.5058047914760804,8.4,0.118032936038577
Kern County,06029,35.2768,-118.198,POINT (-118.198 35.2768),,,0.2902021401480906,,
,06029,35.27722873,-119.4309123,POINT (-119.4309123 35.27722873),,0.1574632332350971,,,
Oldham County,48359,35.2812,-102.682,POINT (-102.682 35.2812),,,0.6391537992384972,28.4,0.214666159406506
Oldham County,48359,35.2943,-102.309,POINT (-102.309 35.2943),,,0.6132793463516655,28.4,0.214666159406506
Gray County,48179,35.3038,-101.037,POINT (-101.037 35.3038),,,0.6433831450052341,48.1,0.01786
Kern County,06029,35.3064,-118.226,POINT (-118.226 35.3064),,,0.6141381658587652,,
Carson County,48065,35.3227,-101.536,POINT (-101.536 35.3227),,,0.2557509081721338,34.7,0.164453504173947
,40051,35.3237,-98.0737,POINT (-98.0737 35.3237),,,0.5445504462679747,20.2,0.186852229011088
Carson County,48065,35.386,-101.579,POINT (-101.579 35.386),,,0.5165452996356352,34.7,0.164453504173947
Carson County,48065,35.4397,-101.419,POINT (-101.419 35.4397),,,0.630290012544199,34.7,0.164453504173947
,06029,35.45220574,-118.9978984,POINT (-118.9978984 35.45220574),,0.5896571801106107,,,
,48483,35.46247562,-100.0557083,POINT (-100.0557083 35.46247562),0.4862895363460494,,,52.8,0.0475061973227566
,40039,35.4947,-98.7432,POINT (-98.7432 35.4947),,,0.6097902213817756,16.4,0.06525
Roger Mills County,40129,35.4985,-99.6587,POINT (-99.6587 35.4985),,,0.5487166580234641,43.4,0.04885
,40017,35.60606341,-97.98080545,POINT (-97.98080545 35.60606341),0.5316111113477481,,,9.3,0.03686
Canadian County,40017,35.6463,-98.0982,POINT (-98.0982 35.6463),,,0.6967853263087798,9.3,0.03686
Roberts County,48393,35.6481,-100.543,POINT (-100.543 35.6481),,,0.6943490350340971,63.3,0.0
,40011,35.73954091,-98.5409678,POINT (-98.5409678 35.73954091),0.4562673806466433,,,11.7,0.00723
Custer County,40039,35.7431,-98.6726,POINT (-98.6726 35.7431),,,0.8672965958383516,16.4,0.06525
,40011,35.76808744,-98.34804482,POINT (-98.34804482 35.76808744),0.6537195210969378,,,11.7,0.00723
Mohave County,04015,35.8005,-114.441,POINT (-114.441 35.8005),,,0.7211839716122328,,
,40011,35.80794679,-98.38184421,POINT (-98.38184421 35.80794679),0.4892274398603194,,,11.7,0.00723
,40011,35.80925801,-98.42346929,POINT (-98.42346929 35.80925801),0.8839690203122738,,,11.7,0.00723
Moore County,48341,35.8114,-101.995,POINT (-101.995 35.8114),,,0.2379107730921421,34.7,0.0764243433222346
,40073,35.8142002,-98.10867302,POINT (-98.10867302 35.8142002),0.585725005159832,,,5.7,0.0
,40073,35.83581459,-98.0577754,POINT (-98.0577754 35.83581459),0.7257255318709117,,,5.7,0.0
,40011,35.84272697,-98.39997635,POINT (-98.39997635 35.84272697),0.5987417425024477,,,11.7,0.00723
Dewey County,40043,35.8468,-98.9317,POINT (-98.9317 35.8468),,,0.5836374224882948,26.5,0.00113
,40073,35.84763921,-97.72134295,POINT (-97.72134295 35.84763921),0.6106616551066785,,,5.7,0.0
,06053,35.9425204,-120.8492921,POINT (-120.8492921 35.9425204),,0.2034175333595739,,,
Hutchinson County,48233,35.9643,-101.5402,POINT (-101.5402 35.9643),,,0.2379107730921421,49.8,0.02370719262094
Logan County,40083,35.9894,-97.5895,POINT (-97.5895 35.9894),,,0.6444207537217022,9.9,0.0
Dewey County,40043,36.0271,-98.7542,POINT (-98.7542 36.0271),,,0.6426870950362544,26.5,0.00113
Kingfisher County,40073,36.0368,-97.7584,POINT (-97.7584 36.0368),,,0.6994123729052428,5.7,0.0
,40073,36.056079,-97.90941,POINT (-97.90941 36.056079),0.4879798167370945,,,5.7,0.0
Anderson County,47001,36.1346,-84.3583,POINT (-84.3583 36.1346),,,0.3683008488948278,19.1,0.255331729396893
,48357,36.14589238,-100.7715472,POINT (-100.7715472 36.14589238),0.4054909001148432,,,23.9,0.0
Ellis County,40045,36.1478,-99.6299,POINT (-99.6299 36.1478),,,0.6597435103619571,43.7,0.03577
,06019,36.17673373,-120.3957941,POINT (-120.3957941 36.17673373),,0.2862250477093935,,,
Woodward County,40153,36.1794,-99.3409,POINT (-99.3409 36.1794),,,0.642407700089118,33.3,0.0107
Woodward County,40153,36.1817,-98.9589,POINT (-98.9589 36.1817),,,0.5473416939016906,33.3,0.0107
Garfield County,40047,36.2701,-97.5397,POINT (-97.5397 36.2701),,,0.6728762685689607,4.1,0.0
Monterey County,06053,36.2745,-121.1916,POINT (-121.1916 36.2745),,,0.0518545662940999,,
Woodward County,40153,36.2808,-99.5031,POINT (-99.5031 36.2808),,,0.6051199001525371,33.3,0.0107
Perquimans County,37143,36.2974,-76.4462,POINT (-76.4462 36.2974),,,0.6488299916239038,12.6,0.00971
Major County,40093,36.2999,-98.1619,POINT (-98.1619 36.2999),,,0.6940595961550655,18.1,0.0
Woodward County,40153,36.3316,-99.4315,POINT (-99.4315 36.3316),,,0.5489900327034007,33.3,0.0107
Hansford County,48195,36.3701,-101.5551,POINT (-101.5551 36.3701),,,0.6501591229034736,18.6,0.0
Ochiltree County,48357,36.4567,-101.001,POINT (-101.001 36.4567),,,0.6743300080628993,23.9,0.0
Monterey County,06053,36.4593,-121.3501,POINT (-121.3501 36.4593),,,0.0895756710136344,,
Ellis County,40045,36.487,-99.739,POINT (-99.739 36.487),,,0.674385619830713,43.7,0.03577
Hansford County,48195,36.4884,-101.368,POINT (-101.368 36.4884),,,0.565457907666143,18.6,0.0
Monterey County,06053,36.505,-121.4517,POINT (-121.4517 36.505),,,0.0,,
Texas County,40139,36.508,-101.662,POINT (-101.662 36.508),,,0.6433831450052341,27.3,0.03407
Woods County,40151,36.5149,-98.6784,POINT (-98.6784 36.5149),,,0.6426870950362544,35.0,0.01873
Garfield County,40047,36.5255,-97.6952,POINT (-97.6952 36.5255),,,0.4879646563960886,4.1,0.0
Garfield County,40003,36.5337,-98.227,POINT (-98.227 36.5337),,,0.674385619830713,13.1,0.0
,40153,36.5801,-99.283,POINT (-99.283 36.5801),,,0.5500782076472719,33.3,0.0107
Beaver County,40007,36.6081,-100.581,POINT (-100.581 36.6081),,,0.6419875560804256,39.9,2e-05
Harper County,40059,36.6488,-99.6332,POINT (-99.6332 36.6488),,,0.5725555929003143,42.7,0.04119
Osage County,40113,36.7224,-96.6613,POINT (-96.6613 36.7224),,,0.6038353360452489,36.5,0.134615384615385
Harper County,40059,36.7777,-99.6409,POINT (-99.6409 36.7777),,,0.3206440085622982,42.7,0.04119
Kay County,40071,36.8357,-97.2494,POINT (-97.2494 36.8357),,,0.6433831450052341,17.3,0.04918
Northampton County,,36.8868,-75.4916,POINT (-75.4916 36.8868),,,1.0,,
Virginia Beach County,,36.8868,-75.4916,POINT (-75.4916 36.8868),,,0.2612244618484838,,
Kay County,40071,36.9143,-97.4168,POINT (-97.4168 36.9143),,,0.6075643730904905,17.3,0.04918
Grant County,40053,36.9446,-97.7344,POINT (-97.7344 36.9446),,,0.6051199001525371,8.6,0.0
Kay County,40071,36.9786,-97.0806,POINT (-97.0806 36.9786),,,0.6201704112976802,17.3,0.04918
Kay County,40071,36.984,-97.2084,POINT (-97.2084 36.984),,,0.6992728849081407,17.3,0.04918
,08067,37.0761,-107.7211,POINT (-107.7211 37.0761),,7.141282547730569e-05,,,
,08067,37.1100149,-107.6982124,POINT (-107.6982124 37.1100149),0.5280666246848607,,,,
Sumner County,20191,37.1133,-97.2599,POINT (-97.2599 37.1133),,,0.6034661354873763,4.3,0.04666
,08067,37.13940533,-107.8531366,POINT (-107.8531366 37.13940533),0.4805081734748172,,,,
,08071,37.19143292,-104.7824066,POINT (-104.7824066 37.19143292),0.570833841042725,,,,
Lawrence County,29109,37.2698,-94.042,POINT (-94.042 37.2698),,,0.6029104968125185,9.0,0.05891
Clark County,20025,37.3771,-99.9468,POINT (-99.9468 37.3771),,,0.6433831450052341,39.7,0.09505
,20095,37.3934,-98.0307,POINT (-98.0307 37.3934),,,0.60621162198697,15.5,0.101209082866411
Kiowa County,20097,37.5496,-99.3415,POINT (-99.3415 37.5496),,,0.2664914163316887,34.9,0.143603378167032
Pratt County,20095,37.5772,-98.1768,POINT (-98.1768 37.5772),,,0.557209482130147,15.5,0.101209082866411
Gray County,20069,37.6133,-100.355,POINT (-100.355 37.6133),,,0.5632562501461027,3.9,0.00225
San Joaquin County,06077,37.6167,-121.3564,POINT (-121.3564 37.6167),,,0.0,,
Haskell County,20067,37.644,-101.102,POINT (-101.102 37.644),,,0.6742743741257533,6.6,0.0
,54059,37.72159092,-82.10434567,POINT (-82.10434567 37.72159092),0.4695793302624804,,,31.5,0.0719841966637401
Alameda County,06001,37.7464,-121.616,POINT (-121.616 37.7464),,,0.4405838107504948,,
Prowers County,08099,37.7599,-102.565,POINT (-102.565 37.7599),,,0.5076532652477919,,
Las Animas County,08071,37.7611,-104.383,POINT (-104.383 37.7611),,,0.4746633841060436,,
Alameda County,06001,37.7682,-121.6764,POINT (-121.6764 37.7682),,,0.2379107730921421,,
Huerfano County,08055,37.7722,-104.8322,POINT (-104.8322 37.7722),,,0.0565857898718861,,
Alameda County,06001,37.7746,-121.658,POINT (-121.658 37.7746),,,0.3141851718157316,,
Contra Costa County,06013,37.8036,-121.655,POINT (-121.655 37.8036),,,0.4145442984364001,,
,54045,37.81628108,-81.95725256,POINT (-81.95725256 37.81628108),,0.0004257291820712,,32.1,0.00954
Ford County,20057,37.8386,-99.774,POINT (-99.774 37.8386),,,0.6191003674336806,7.0,0.122871165644172
Ford County,20057,37.8608,-99.7433,POINT (-99.7433 37.8608),,,0.4463995576415649,7.0,0.122871165644172
Gray County,20069,37.8641,-100.235,POINT (-100.235 37.8641),,,0.6171868782750158,3.9,0.00225
,51005,37.93766667,-80.05105006,POINT (-80.05105006 37.93766667),0.6143145660099117,,,22.8,0.2
Allen County,20001,37.9918,-95.2782,POINT (-95.2782 37.9918),,,0.6428962747848583,7.2,0.197922727504721
Prowers County,08099,38.0333,-102.5379,POINT (-102.5379 38.0333),,,0.1411767263761118,,
Greenbrier County,54025,38.0822,-80.5169,POINT (-80.5169 38.0822),,,0.5473416939016906,19.3,0.114982946240052
Solano County,06095,38.0938,-121.772,POINT (-121.772 38.0938),,,0.4836702335801509,,
Solano County,06095,38.1167,-121.8333,POINT (-121.8333 38.1167),,,0.2944965629640282,,
Solano County,06095,38.141,-121.855,POINT (-121.855 38.141),,,0.5500782076472719,,
Solano County,06095,38.149,-121.795,POINT (-121.795 38.149),,,0.2986627747195176,,
Solano County,06095,38.1626,-121.793,POINT (-121.793 38.1626),,,0.4109192185317618,,
Solano County,06095,38.2322,-122.0928,POINT (-122.0928 38.2322),,,0.0311414073700367,,
Coffey County,20031,38.3528,-95.557,POINT (-95.557 38.3528),,,0.6426870950362544,17.5,0.148965413079595
Solano County,06095,38.42,-121.8181,POINT (-121.8181 38.42),,,0.0,,
Rush County,20165,38.4296,-99.5371,POINT (-99.5371 38.4296),,,0.4538850830405399,5.2,0.20326409495549
Millard County,49027,38.5982,-112.899,POINT (-112.899 38.5982),,,0.5500782076472719,24.5,0.00164
Sussex County,10005,38.7829,-75.1649,POINT (-75.1649 38.7829),,,0.0565857898718861,6.0,0.0
,20105,38.8792,-98.0461,POINT (-98.0461 38.8792),,,0.6819603789234883,7.0,0.332510565321247
Ellsworth County,20105,38.8968,-98.3357,POINT (-98.3357 38.8968),,,0.6440757406177209,7.0,0.332510565321247
El Paso County,08041,38.9244,-104.224,POINT (-104.224 38.9244),,,0.674385619830713,,
Cheyenne County,08017,38.9793,-102.323,POINT (-102.323 38.9793),,,0.7702831541751849,,
Kit Carson County,08063,39.0888,-103.0251,POINT (-103.0251 39.0888),,,0.6992728849081407,,
Elbert County,08073,39.1036,-103.227,POINT (-103.227 39.1036),,,0.796239334224893,,
Tucker County,54093,39.2076,-79.515,POINT (-79.515 39.2076),,,0.4900633084173176,16.8,0.0861103253182461
Grant County,54023,39.2259,-79.1303,POINT (-79.1303 39.2259),,,0.5514266019965743,21.0,0.19346969212741
Grant County,54023,39.2317,-79.2037,POINT (-79.2037 39.2317),,,0.5473416939016906,21.0,0.19346969212741
,08077,39.23569224,-107.7676528,POINT (-107.7676528 39.23569224),0.3552621594436361,,,,
,54033,39.25999806,-80.45571759,POINT (-80.45571759 39.25999806),0.674819435417336,3.4508194818610194e-05,,17.2,0.0
,08077,39.27222069,-107.8360716,POINT (-107.8360716 39.27222069),0.443213397400789,,,,
,54085,39.27328159,-80.92867123,POINT (-80.92867123 39.27328159),0.7731138152854874,,,15.9,0.0
Garrett County,24023,39.2776,-79.4451,POINT (-79.4451 39.2776),,,0.4215236391822567,20.9,0.05372
,54017,39.28692158,-80.7158273,POINT (-80.7158273 39.28692158),0.8336600365254636,0.1151865487686349,,16.5,0.0
Thomas County,20193,39.3186,-100.8662,POINT (-100.8662 39.3186),,,0.6404361151161666,3.2,0.199939963978387
,54085,39.33396799,-81.0095741,POINT (-81.0095741 39.33396799),0.518744413494589,0.0046762689308574,,15.9,0.0
Mineral County,54057,39.3432,-79.1115,POINT (-79.1115 39.3432),,,0.5666662072442876,21.5,0.157008773719649
Lincoln County,08073,39.3586,-103.369,POINT (-103.369 39.3586),,,0.6440757406177209,,
Atlantic County,34001,39.3822,-74.4475,POINT (-74.4475 39.3822),,,0.2019287280034874,44.2,0.0
,08045,39.40868218,-108.0204516,POINT (-108.0204516 39.40868218),,0.0013845578035061,,,
,54095,39.41465675,-80.837478,POINT (-80.837478 39.41465675),0.6650545334904565,,,15.6,0.0
,54095,39.41623545,-80.86408848,POINT (-80.86408848 39.41623545),,0.3269117951665773,,15.6,0.0
,54073,39.41666667,-81.08333333,POINT (-81.08333333 39.41666667),0.432202020985335,0.0172866771846521,,15.6,0.0
Cloud County,20029,39.4263,-97.5622,POINT (-97.5622 39.4263),,,0.5540849248374213,4.6,0.264060995184591
,54095,39.43567661,-80.82930911,POINT (-80.82930911 39.43567661),0.5916390083173784,0.0114305886190703,,15.6,0.0
,08045,39.4544,-108.0075,POINT (-108.0075 39.4544),,0.01611895485603,,,
,54095,39.4589819,-80.76459329,POINT (-80.76459329 39.4589819),,0.018463846501254,,15.6,0.0
,08045,39.46417795,-108.0971334,POINT (-108.0971334 39.46417795),,0.0157459367879324,,,
,54049,39.4715215,-80.31845624,POINT (-80.31845624 39.4715215),0.5751376882758827,,,19.4,0.0
,08045,39.49807458,-107.8784541,POINT (-107.8784541 39.49807458),,0.0537370481983345,,,
,08045,39.52,-108.1401,POINT (-108.1401 39.52),,0.0489921584219985,,,
,54103,39.54356884,-80.65784741,POINT (-80.65784741 39.54356884),0.6508509243894729,,,16.8,0.0
,08045,39.55217959,-108.1289748,POINT (-108.1289748 39.55217959),,0.0335033242548587,,,
,54103,39.57679151,-80.65558074,POINT (-80.65558074 39.57679151),0.7398920505655335,0.0685466968678274,,16.8,0.0
Nemaha County,20131,39.5938,-96.0831,POINT (-96.0831 39.5938),,,0.6997373037376682,10.1,0.2
,54103,39.66666667,-80.5,POINT (-80.5 39.66666667),0.4214246969297734,0.0057211571089998,,16.8,0.0
,54061,39.67251888,-80.35613002,POINT (-80.35613002 39.67251888),0.4771969567355553,,,17.0,0.0
,54061,39.68435423,-80.17622103,POINT (-80.17622103 39.68435423),0.7602063385132626,,,17.0,0.0
Marshall County,20117,39.6987,-96.5513,POINT (-96.5513 39.6987),,,0.7000152150067045,12.0,0.204302400078853
,39111,39.71880085,-80.94267491,POINT (-80.94267491 39.71880085),0.7788434356648939,,,10.8,0.0
Somerset County,42111,39.7312,-79.2007,POINT (-79.2007 39.7312),,,0.4211828386967003,11.9,0.0
,42111,39.7441,-78.8898,POINT (-78.8898 39.7441),,,0.5929103496969248,11.9,0.0
,54051,39.75347505,-80.7782858,POINT (-80.7782858 39.75347505),0.8280352585098886,0.2720354234875871,,13.9,0.0
,39111,39.75739225,-81.08653687,POINT (-81.08653687 39.75739225),0.6998081729846936,,,10.8,0.0
Fayette County,42051,39.7644,-79.7247,POINT (-79.7247 39.7644),,,0.4530729116145914,16.7,0.0
,08001,39.7757615,-104.6279737,POINT (-104.6279737 39.7757615),0.5603743499418148,,,,
,39111,39.83080999,-80.91347199,POINT (-80.91347199 39.83080999),0.7312722940987851,,,10.8,0.0
Marshall County,20117,39.8611,-96.3724,POINT (-96.3724 39.8611),,,0.5054321404416231,12.0,0.204302400078853
,39121,39.8811395,-81.3489624,POINT (-81.3489624 39.8811395),,0.0356238791555278,,9.7,0.0
,54051,39.884158,-80.6869647,POINT (-80.6869647 39.884158),0.6527114074101209,,,13.9,0.0
DeKalb County,29063,39.8932,-94.4797,POINT (-94.4797 39.8932),,,0.6440066355261962,5.9,0.1
,08103,39.89530304,-108.2429562,POINT (-108.2429562 39.89530304),0.5363616004239612,,,,
,08103,39.90865112,-108.3638157,POINT (-108.3638157 39.90865112),,0.0144174434356201,,,
Somerset County,42051,39.9297,-79.3856,POINT (-79.3856 39.9297),,,0.2902021401480906,16.7,0.0
Logan County,17107,39.9448,-89.2967,POINT (-89.2967 39.9448),,,0.4879646563960886,0.9,0.0
Logan County,17107,39.9619,-89.3059,POINT (-89.3059 39.9619),,,0.6433831450052341,0.9,0.0
Brown County,17009,39.9733,-90.6992,POINT (-90.6992 39.9733),,,0.0311414073700367,5.8,0.260581133619808
DeKalb County,29063,39.9744,-94.552,POINT (-94.552 39.9744),,,0.6034661354873763,5.9,0.1
,39013,39.97583189,-80.99435784,POINT (-80.99435784 39.97583189),0.8113331223365453,,,9.4,0.0
Dewitt County,17115,39.9986,-89.0965,POINT (-89.0965 39.9986),,,0.6891450837891508,1.2,0.01902
,42051,40.01476276,-79.83788168,POINT (-79.83788168 40.01476276),,0.0,,16.7,0.0
Somerset County,42111,40.0252,-78.834,POINT (-78.834 40.0252),,,0.4586612889650435,11.9,0.0
,08123,40.05272512,-104.6046814,POINT (-104.6046814 40.05272512),0.5537145041313888,,,,
,42125,40.05385663,-80.1222037,POINT (-80.1222037 40.05385663),,0.0,,8.4,0.0
,42125,40.06130707,-80.25480689,POINT (-80.25480689 40.06130707),,0.0,,8.4,0.0
Utah County,49049,40.0739,-111.587,POINT (-111.587 40.0739),,,0.3206440085622982,47.5,0.0
,54069,40.08223565,-80.57937574,POINT (-80.57937574 40.08223565),,0.3299529944745215,,8.5,0.0
Logan County,17107,40.0929,-89.2468,POINT (-89.2468 40.0929),,,0.6433831450052341,0.9,0.0
,42125,40.093296,-80.1875695,POINT (-80.1875695 40.093296),0.6115197950586858,,,8.4,0.0
,39013,40.09991816,-80.95831393,POINT (-80.95831393 40.09991816),0.8319029847631719,,,9.4,0.0
Randolph County,18135,40.1097,-84.995,POINT (-84.995 40.1097),,,0.6433831450052341,1.5,0.172700655591624
,08123,40.1105332,-104.82414,POINT (-104.82414 40.1105332),0.3696940340241643,,,,
Darke County,39037,40.1313,-84.6099,POINT (-84.6099 40.1313),,,0.0311414073700367,1.4,0.1
,08123,40.16590216,-104.8173946,POINT (-104.8173946 40.16590216),0.8038221059355007,,,,
,39081,40.16592534,-80.73346492,POINT (-80.73346492 40.16592534),0.566358839811253,,,9.4,0.0
,08123,40.198,-104.731,POINT (-104.731 40.198),,1.0,,,
Nodaway County,29147,40.2392,-94.6714,POINT (-94.6714 40.2392),,,0.4530729116145914,4.5,0.173353596757852
,54009,40.24546723,-80.57183449,POINT (-80.57183449 40.24546723),0.7156179203236023,,,8.2,0.0
Webster County,31181,40.2723,-98.3745,POINT (-98.3745 40.2723),,,0.5323304235551978,5.0,0.232651793818373
,08123,40.27651474,-104.7989349,POINT (-104.7989349 40.27651474),,0.0629540743727864,,,
,08123,40.28533642,-104.8802645,POINT (-104.8802645 40.28533642),0.6804655913503944,,,,
Jay County,18135,40.3029,-84.9315,POINT (-84.9315 40.3029),,,0.5722091523513284,1.5,0.172700655591624
Franklin County,31061,40.3138,-98.9603,POINT (-98.9603 40.3138),,,0.0895756710136344,5.8,0.102122426671525
Atchison County,29147,40.3289,-95.0038,POINT (-95.0038 40.3289),,,0.6666701267038957,4.5,0.173353596757852
,08123,40.334762,-104.429368,POINT (-104.429368 40.334762),0.1764076960275606,,,,
Tazewell County,17179,40.355,-89.4063,POINT (-89.4063 40.355),,,0.5480308692749947,2.0,0.0
,08123,40.36473712,-104.3549411,POINT (-104.3549411 40.36473712),0.4637177527102867,,,,
Nodaway County,29147,40.3698,-94.892,POINT (-94.892 40.3698),,,0.6566212832840317,4.5,0.173353596757852
,08123,40.37113318,-104.7424244,POINT (-104.7424244 40.37113318),0.4734895324470651,,,,
Cambria County,42021,40.3757,-78.5812,POINT (-78.5812 40.3757),,,0.5165452996356352,13.5,0.0
,39067,40.37813221,-81.07612397,POINT (-81.07612397 40.37813221),,0.3841967600902548,,8.9,0.0
,08123,40.37995707,-104.3535091,POINT (-104.3535091 40.37995707),0.5895279176472108,,,,
Vermilion County,17183,40.3854,-87.7915,POINT (-87.7915 40.3854),,,0.5445504462679747,1.6,0.13782978089134
Blackford County,18009,40.4021,-85.3006,POINT (-85.3006 40.4021),,,0.6433831450052341,1.8,0.2
Atchison County,29005,40.4144,-95.54,POINT (-95.54 40.4144),,,0.1533198365879163,2.1,0.152311327721164
McLean County,17113,40.4178,-88.5522,POINT (-88.5522 40.4178),,,0.6141381658587652,0.8,0.0
,08123,40.430875,-104.8159189,POINT (-104.8159189 40.430875),0.2770444196379375,,,,
Iroquois County,17053,40.4544,-88.0148,POINT (-88.0148 40.4544),,,0.6038353360452489,0.4,0.0
Warren County,18171,40.4578,-87.383,POINT (-87.383 40.4578),,,0.7392815141973836,2.2,0.2
Atchison County,29005,40.4844,-95.4577,POINT (-95.4577 40.4844),,,0.4530729116145914,2.1,0.152311327721164
Tooele County,49045,40.503,-112.3706,POINT (-112.3706 40.503),,,0.0418819155295915,27.7,0.0
Ford County,17053,40.5171,-88.3362,POINT (-88.3362 40.5171),,,0.5740469761712055,0.4,0.0
Saline County,31151,40.5274,-97.1915,POINT (-97.1915 40.5274),,,0.5459530483202244,3.9,0.347380329699392
,39019,40.53010784,-81.03033387,POINT (-81.03033387 40.53010784),0.6978187943660639,,,8.2,0.0
McLean County,17113,40.537,-89.019,POINT (-89.019 40.537),,,0.0418819155295915,0.8,0.0
,08123,40.54274379,-104.749399,POINT (-104.749399 40.54274379),0.4959964088689705,,,,
Logan County,39065,40.5619,-83.7675,POINT (-83.7675 40.5619),,,0.6742743741257533,1.6,0.154152993509808
Adams County,31001,40.57,-98.334,POINT (-98.334 40.57),,,0.0418819155295915,1.9,0.364312657761139
,18007,40.5839,-87.3336,POINT (-87.3336 40.5839),,,0.5459530483202244,0.4,0.15850725150336
McLean County,17113,40.5866,-89.0727,POINT (-89.0727 40.5866),,,0.6034661354873763,0.8,0.0
Marion County,39101,40.5912,-83.1785,POINT (-83.1785 40.5912),,,0.0311414073700367,1.9,0.1
Taylor County,19173,40.5934,-94.9075,POINT (-94.9075 40.5934),,,0.5635026010123358,4.4,0.22593782955858
Cambria County,42021,40.6199,-78.7088,POINT (-78.7088 40.6199),,,0.3825054106133182,13.5,0.0
Fillmore County,31059,40.6319,-97.6427,POINT (-97.6427 40.6319),,,0.0698870621619311,1.4,0.4
Logan County,08075,40.633,-102.9265,POINT (-102.9265 40.633),,,0.6472181423745156,,
Livingston County,17113,40.6574,-88.8487,POINT (-88.8487 40.6574),,,0.674385619830713,0.8,0.0
Benton County,18007,40.6911,-87.5036,POINT (-87.5036 40.6911),,,0.5841690716245234,0.4,0.15850725150336
Wyandot County,39175,40.7183,-83.2286,POINT (-83.2286 40.7183),,,0.0311414073700367,1.8,0.1193315266486
Blair County,42013,40.7249,-78.2976,POINT (-78.2976 40.7249),,,0.4519826113074339,15.6,0.0
Logan County,08075,40.7438,-102.805,POINT (-102.805 40.7438),,,0.3584942394699326,,
Iroquois County,17075,40.7529,-87.5787,POINT (-87.5787 40.7529),,,0.6038353360452489,0.7,0.0336016696481813
Taylor County,19173,40.7649,-94.4756,POINT (-94.4756 40.7649),,,0.0469573013767004,4.4,0.22593782955858
Hardin County,39065,40.7665,-83.7147,POINT (-83.7147 40.7665),,,0.4900633084173176,1.6,0.154152993509808
White County,18181,40.7794,-87.0421,POINT (-87.0421 40.7794),,,0.6447649159910247,1.0,0.162030905077263
Schuylkill County,42107,40.8398,-76.2095,POINT (-76.2095 40.8398),,,0.5500782076472719,30.3,0.01946
Weld County,08123,40.8577,-104.067,POINT (-104.067 40.8577),,,0.6572513418236479,,
Shasta County,06089,40.8987,-121.801,POINT (-121.801 40.8987),,,0.5489900327034007,,
Van Wert County,39161,40.9058,-84.5703,POINT (-84.5703 40.9058),,,0.1411767263761118,0.7,0.185261889736676
Adams County,19003,40.9239,-94.7163,POINT (-94.7163 40.9239),,,0.4723178208346685,4.1,0.3
Adams County,19003,40.9239,-94.7163,POINT (-94.7163 40.9239),,,0.1461614608855206,4.1,0.3
LaSalle County,17099,40.9414,-88.9715,POINT (-88.9715 40.9414),,,0.6034661354873763,1.5,0.0
Henry County,19087,40.955,-91.3944,POINT (-91.3944 40.955),,,0.0311414073700367,4.0,0.36812229512774
Livingston County,17105,40.9688,-88.3801,POINT (-88.3801 40.9688),,,0.6997373037376682,0.6,0.0
,08075,40.9808,-102.804,POINT (-102.804 40.9808),,,0.6256376574225848,,
Marshall County,17123,40.9878,-89.0676,POINT (-89.0676 40.9878),,,0.5373178574665252,2.0,0.0
Kankakee County,17075,40.9934,-88.0799,POINT (-88.0799 40.9934),,,0.6248469599562627,0.7,0.0336016696481813
Weld County,08123,40.9971,-103.993,POINT (-103.993 40.9971),,,0.6222054098730205,,
Logan County,08075,40.9981,-103.003,POINT (-103.003 40.9981),,,0.3779293373900135,,
Logan County,08075,40.9988,-103.375,POINT (-103.375 40.9988),,,0.6433831450052341,,
Paulding County,39125,41.0147,-84.7023,POINT (-84.7023 41.0147),,,0.5793097042577933,1.2,0.119689866570501
Paulding County,39125,41.0161,-84.5875,POINT (-84.5875 41.0161),,,0.0311414073700367,1.2,0.119689866570501
,42019,41.05217241,-79.80003332,POINT (-79.80003332 41.05217241),,0.0,,7.2,0.0
Laramie County,56021,41.0547,-104.9954,POINT (-104.9954 41.0547),,,0.5473416939016906,18.2,0.00011
STARK County,17123,41.0598,-89.6003,POINT (-89.6003 41.0598),,,0.6034661354873763,2.0,0.0
Hancock County,39063,41.0843,-83.6441,POINT (-83.6441 41.0843),,,0.0311414073700367,1.4,0.198327487163845
Hancock County,39063,41.0931,-83.6378,POINT (-83.6378 41.0931),,,0.0311414073700367,1.4,0.198327487163845
Hancock County,39063,41.0961,-83.6414,POINT (-83.6414 41.0961),,,0.0311414073700367,1.4,0.198327487163845
,56037,41.11113848,-108.6569382,POINT (-108.6569382 41.11113848),0.5384647029019863,,,13.7,0.02443
Washington County,,41.1199,-71.5139,POINT (-71.5139 41.1199),,,0.3825054106133182,,
